product_id,category,name,price,article,description,image_path,url,color,sizes,last_update
product_id,category,name,price,article,description,image_path,url,color,sizes,last_update
1290229001,ladies_tops,Draped Tube Top,$ 12.99,1290229001,,data/hnm/images/1290229001,https://www2.hm.com/en_us/productpage.1290229001.html,Dark brown,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:18:15
1290229003,ladies_tops,Draped Tube Top,$ 12.99,1290229003,,data/hnm/images/1290229003,https://www2.hm.com/en_us/productpage.1290229003.html,Red,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:18:15
1290229002,ladies_tops,Draped Tube Top,$ 12.99,1290229002,,data/hnm/images/1290229002,https://www2.hm.com/en_us/productpage.1290229002.html,Beige,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:18:15
1257593021,ladies_basics_tops_vests,Ribbed Tank Top,$ 9.99,1257593021,,data/hnm/images/1257593021,https://www2.hm.com/en_us/productpage.1257593021.html,Dusty rose,3XL/4XL/L/M/S/XL/XS/XXL/XXS,2025-05-27 22:18:34
1257593023,ladies_basics_tops_vests,Ribbed Tank Top,$ 9.99,1257593023,,data/hnm/images/1257593023,https://www2.hm.com/en_us/productpage.1257593023.html,Burgundy,3XL/4XL/L/M/S/XL/XS/XXL/XXS,2025-05-27 22:18:34
1289990001,ladies_shirtsblouses_shirts,Linen-Blend Sleeveless Shirt,$ 19.99,1289990001,,data/hnm/images/1289990001,https://www2.hm.com/en_us/productpage.1289990001.html,Black,L/M/S/XL/XS/XXL/XXS,2025-05-27 23:15:09
1289990006,ladies_shirtsblouses_shirts,Linen-Blend Sleeveless Shirt,$ 19.99,1289990006,,data/hnm/images/1289990006,https://www2.hm.com/en_us/productpage.1289990006.html,White,L/M/S/XL/XS/XXL/XXS,2025-05-27 23:15:09
1289990002,ladies_shirtsblouses_shirts,Linen-Blend Sleeveless Shirt,$ 19.99,1289990002,,data/hnm/images/1289990002,https://www2.hm.com/en_us/productpage.1289990002.html,Cream/pinstriped,L/M/S/XL/XS/XXL/XXS,2025-05-27 23:15:09
1283252001,ladies_basics_dressesskirts,Tiered Maxi Skirt,$ 19.99,1283252001,,data/hnm/images/1283252001,https://www2.hm.com/en_us/productpage.1283252001.html,Cream,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:15:44
1283252003,ladies_basics_dressesskirts,Tiered Maxi Skirt,$ 19.99,1283252003,,data/hnm/images/1283252003,https://www2.hm.com/en_us/productpage.1283252003.html,Dark brown,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:15:44
1283252002,ladies_basics_dressesskirts,Tiered Maxi Skirt,$ 19.99,1283252002,,data/hnm/images/1283252002,https://www2.hm.com/en_us/productpage.1283252002.html,Black,L/M/S/XL/XS/XXL/XXS,2025-05-27 22:15:44
1281788001,kids_oldergirls_clothing_trousers,Smocked Crinkled Pants,$ 27.99,1281788001,,data/hnm/images/1281788001,https://www2.hm.com/en_us/productpage.1281788001.html,Dark gray,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1281788002,kids_oldergirls_clothing_trousers,Smocked Crinkled Pants,$ 27.99,1281788002,,data/hnm/images/1281788002,https://www2.hm.com/en_us/productpage.1281788002.html,White,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1282837002,kids_oldergirls_clothing_shorts,Cotton Shorts,$ 14.99,1282837002,,data/hnm/images/1282837002,https://www2.hm.com/en_us/productpage.1282837002.html,Light blue/striped,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1282837001,kids_oldergirls_clothing_shorts,Cotton Shorts,$ 14.99,1282837001,,data/hnm/images/1282837001,https://www2.hm.com/en_us/productpage.1282837001.html,Black/checked,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1282837003,kids_oldergirls_clothing_shorts,Cotton Shorts,$ 14.99,1282837003,,data/hnm/images/1282837003,https://www2.hm.com/en_us/productpage.1282837003.html,White,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1274219001,kids_olderkids_clothing_tops_tshirts_shirts_shortsleeve,Cotton Resort Shirt,$ 17.99,1274219001,,data/hnm/images/1274219001,https://www2.hm.com/en_us/productpage.1274219001.html,Cream/Amalfi,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1274219003,kids_olderkids_clothing_tops_tshirts_shirts_shortsleeve,Cotton Resort Shirt,$ 17.99,1274219003,,data/hnm/images/1274219003,https://www2.hm.com/en_us/productpage.1274219003.html,White/Enjoy,10 (9-10Y)/12 (10-11Y)/14 (11-12Y)/16 (12-13Y)/18 (13-14Y)/20 (14Y+)/8 (8-9Y),2025-05-27 22:15:41
1278126007,kids_olderkids_clothing_tops_tshirts_tshirt,Printed Cotton T-Shirt,$ 12.99,1278126007,,data/hnm/images/1278126007,https://www2.hm.com/en_us/productpage.1278126007.html,White/Surf Shop,12/14 (10-12Y)/16/18 (12-14Y)/20 (14Y+)/8/10 (8-10Y),2025-05-27 22:15:32
1278503002,kids_olderkids_clothing_tops_tshirts_tanktops,2-Piece Ribbed Cotton Set,$ 17.99,1278503002,,data/hnm/images/1278503002,https://www2.hm.com/en_us/productpage.1278503002.html,Light pink,12/14 (10-12Y)/16/18 (12-14Y)/20 (14Y+)/8/10 (8-10Y),2025-05-27 22:15:32
1198485014,beauty_makeup_lips_lipliner,Mark My Lips Lip Pencil,$ 6.99,1198485014,,data/hnm/images/1198485014,https://www2.hm.com/en_us/productpage.1198485014.html,Spice Infusion,NOSIZE,2025-05-27 22:18:36
1198485015,beauty_makeup_lips_lipliner,Mark My Lips Lip Pencil,$ 6.99,1198485015,,data/hnm/images/1198485015,https://www2.hm.com/en_us/productpage.1198485015.html,Mocha Outline,NOSIZE,2025-05-27 22:18:36
1198485013,beauty_makeup_lips_lipliner,Mark My Lips Lip Pencil,$ 6.99,1198485013,,data/hnm/images/1198485013,https://www2.hm.com/en_us/productpage.1198485013.html,Golden Oak,NOSIZE,2025-05-27 22:18:36
1198485002,beauty_makeup_lips_lipliner,Mark My Lips Lip Pencil,$ 6.99,1198485002,,data/hnm/images/1198485002,https://www2.hm.com/en_us/productpage.1198485002.html,Muted Mauve,NOSIZE,2025-05-27 22:18:36
1255859001,beauty_fragrance_bodymist,Posh Pistachio Body Mist,$ 8.99,1255859001,,data/hnm/images/1255859001,https://www2.hm.com/en_us/productpage.1255859001.html,Posh Pistachio,NOSIZE,2025-05-27 22:15:32
